cell_name,cell_i,cellX,cellY,zoneUTM,c_a_erg,c_ca_mean,c_ca_med,c_ca_unc
c.624,624,-462.5,3712.5,54.0,-0.01136,-0.01322426960188598,-0.013123609542738762,0.003451215059191972
c.625,625,-462.5,3737.5,54.0,-0.01136,-0.013115500743594976,-0.013109297339612287,0.003115643139492271
c.626,626,-462.5,3762.5,54.0,-0.01136,-0.010274766568730722,-0.010225075172954694,0.003059206589783766
c.627,627,-462.5,3787.5,54.0,-0.01136,-0.010941079605119393,-0.010921674501513275,0.0032107645062544815
c.628,628,-462.5,3812.5,54.0,-0.01136,-0.010452419036997621,-0.010322064767708708,0.0037650643751967203
c.684,684,-437.5,3512.5,54.0,-0.01136,-0.009857078773184797,-0.009779949894677502,0.003669623769024622
c.685,685,-437.5,3537.5,54.0,-0.01136,-0.011489158830308273,-0.01134464411244325,0.003759066795024886
c.686,686,-437.5,3562.5,54.0,-0.01136,-0.012679715472959263,-0.012559147866946428,0.003554797669946592
c.687,687,-437.5,3587.5,54.0,-0.01136,-0.012758721029035278,-0.012717806156632932,0.00334830091968472
c.688,688,-437.5,3612.5,54.0,-0.01136,-0.0114485663404551,-0.011673040718361751,0.003841596503566302
