cellid,cellname,q1X,q1Y,q1Z,q2X,q2Y,q2Z,q3X,q3Y,q3Z,q4X,q4Y,q4Z,q5X,q5Y,q5Z,q6X,q6Y,q6Z,q7X,q7Y,q7Z,q8X,q8Y,q8Z,mptX,mptY,mptZ,UTMzone,q1Lat,q1Lon,q2Lat,q2Lon,q3Lat,q3Lon,q4Lat,q4Lon,q5Lat,q5Lon,q6Lat,q6Lon,q7Lat,q7Lon,q8Lat,q8Lon,mptLat,mptLon
2287,c.2287,125.0,4475.0,-70.0,150.0,4475.0,-70.0,125.0,4500.0,-70.0,150.0,4500.0,-70.0,125.0,4475.0,0.0,150.0,4475.0,0.0,125.0,4500.0,0.0,150.0,4500.0,0.0,137.5,4487.5,-35.0,54,40.341289532757195,136.58548006314768,40.352140966474465,136.87903441085376,40.565844970471424,136.5707306784871,40.57678233380296,136.8652587694641,40.341289532757195,136.58548006314768,40.352140966474465,136.87903441085376,40.565844970471424,136.5707306784871,40.57678233380296,136.8652587694641,40.45910926211622,136.72512598009453
2288,c.2288,125.0,4500.0,-70.0,150.0,4500.0,-70.0,125.0,4525.0,-70.0,150.0,4525.0,-70.0,125.0,4500.0,0.0,150.0,4500.0,0.0,125.0,4525.0,0.0,150.0,4525.0,0.0,137.5,4512.5,-35.0,54,40.565844970471424,136.5707306784871,40.57678233380296,136.8652587694641,40.79038715946296,136.55581424463372,40.80141102026939,136.85132703562897,40.565844970471424,136.5707306784871,40.57678233380296,136.8652587694641,40.79038715946296,136.55581424463372,40.80141102026939,136.85132703562897,40.68370192515677,136.71078268165098
2289,c.2289,125.0,4525.0,-70.0,150.0,4525.0,-70.0,125.0,4550.0,-70.0,150.0,4550.0,-70.0,125.0,4525.0,0.0,150.0,4525.0,0.0,125.0,4550.0,0.0,150.0,4550.0,0.0,137.5,4537.5,-35.0,54,40.79038715946296,136.55581424463372,40.80141102026939,136.85132703562897,41.014916023948366,136.5407286198067,41.02602695849765,136.8372372062716,40.79038715946296,136.55581424463372,40.80141102026939,136.85132703562897,41.014916023948366,136.5407286198067,41.02602695849765,136.8372372062716,40.908281592468505,136.69627677617365
2290,c.2290,125.0,4550.0,-70.0,150.0,4550.0,-70.0,125.0,4575.0,-70.0,150.0,4575.0,-70.0,125.0,4550.0,0.0,150.0,4550.0,0.0,125.0,4575.0,0.0,150.0,4575.0,0.0,137.5,4562.5,-35.0,54,41.014916023948366,136.5407286198067,41.02602695849765,136.8372372062716,41.23943148751656,136.52547162186193,41.25063008063305,136.82298724052959,41.014916023948366,136.5407286198067,41.02602695849765,136.8372372062716,41.23943148751656,136.52547162186193,41.25063008063305,136.82298724052959,41.13284819226803,136.68160617169647
2291,c.2291,125.0,4575.0,-70.0,150.0,4575.0,-70.0,125.0,4600.0,-70.0,150.0,4600.0,-70.0,125.0,4575.0,0.0,150.0,4575.0,0.0,125.0,4600.0,0.0,150.0,4600.0,0.0,137.5,4587.5,-35.0,54,41.23943148751656,136.52547162186193,41.25063008063305,136.82298724052959,41.46393347310209,136.51004102737537,41.475220318318996,136.80857505889588,41.23943148751656,136.52547162186193,41.25063008063305,136.82298724052959,41.46393347310209,136.51004102737537,41.475220318318996,136.80857505889588,41.357401652207606,136.66676873673507
2292,c.2292,125.0,4600.0,-70.0,150.0,4600.0,-70.0,125.0,4625.0,-70.0,150.0,4625.0,-70.0,125.0,4600.0,0.0,150.0,4600.0,0.0,125.0,4625.0,0.0,150.0,4625.0,0.0,137.5,4612.5,-35.0,54,41.46393347310209,136.51004102737537,41.475220318318996,136.80857505889588,41.688421902957536,136.4944345707014,41.69979760267285,136.7939985423359,41.46393347310209,136.51004102737537,41.475220318318996,136.80857505889588,41.688421902957536,136.4944345707014,41.69979760267285,136.7939985423359,41.581941899349715,136.65176229938663
2293,c.2293,125.0,4625.0,-70.0,150.0,4625.0,-70.0,125.0,4650.0,-70.0,150.0,4650.0,-70.0,125.0,4625.0,0.0,150.0,4625.0,0.0,125.0,4650.0,0.0,150.0,4650.0,0.0,137.5,4637.5,-35.0,54,41.688421902957536,136.4944345707014,41.69979760267285,136.7939985423359,41.91289669862508,136.47864994300454,41.92436186426121,136.77925553138013,41.688421902957536,136.4944345707014,41.69979760267285,136.7939985423359,41.91289669862508,136.47864994300454,41.92436186426121,136.77925553138013,41.80646886014098,136.6365846464048
2294,c.2294,125.0,4650.0,-70.0,150.0,4650.0,-70.0,125.0,4675.0,-70.0,150.0,4675.0,-70.0,125.0,4650.0,0.0,150.0,4650.0,0.0,125.0,4675.0,0.0,150.0,4675.0,0.0,137.5,4662.5,-35.0,54,41.91289669862508,136.47864994300454,41.92436186426121,136.77925553138013,42.13735778090729,136.4626847912645,42.14891303307433,136.76434382519108,41.91289669862508,136.47864994300454,41.92436186426121,136.77925553138013,42.13735778090729,136.4626847912645,42.14891303307433,136.76434382519108,42.030982460385076,136.6212335222489
2295,c.2295,125.0,4675.0,-70.0,150.0,4675.0,-70.0,125.0,4700.0,-70.0,150.0,4700.0,-70.0,125.0,4675.0,0.0,150.0,4675.0,0.0,125.0,4700.0,0.0,150.0,4700.0,0.0,137.5,4687.5,-35.0,54,42.13735778090729,136.4626847912645,42.14891303307433,136.76434382519108,42.36180506983705,136.44653671725297,42.37345103849997,136.74926118060432,42.13735778090729,136.4626847912645,42.14891303307433,136.76434382519108,42.36180506983705,136.44653671725297,42.37345103849997,136.74926118060432,42.2554826252151,136.60570662810628
2296,c.2296,125.0,4700.0,-70.0,150.0,4700.0,-70.0,125.0,4725.0,-70.0,150.0,4725.0,-70.0,125.0,4700.0,0.0,150.0,4700.0,0.0,125.0,4725.0,0.0,150.0,4725.0,0.0,137.5,4712.5,-35.0,54,42.36180506983705,136.44653671725297,42.37345103849997,136.74926118060432,42.5862384846465,136.43020327648156,42.59797580929625,136.7340053111422,42.36180506983705,136.44653671725297,42.37345103849997,136.74926118060432,42.5862384846465,136.43020327648156,42.59797580929625,136.7340053111422,42.47996927906497,136.59000162088725
2297,c.2297,125.0,4725.0,-70.0,150.0,4725.0,-70.0,125.0,4750.0,-70.0,150.0,4750.0,-70.0,125.0,4725.0,0.0,150.0,4725.0,0.0,125.0,4750.0,0.0,150.0,4750.0,0.0,137.5,4737.5,-35.0,54,42.5862384846465,136.43020327648156,42.59797580929625,136.7340053111422,42.81065794373525,136.41368197712026,42.822487273563844,136.7185738859996,42.5862384846465,136.43020327648156,42.59797580929625,136.7340053111422,42.81065794373525,136.41368197712026,42.822487273563844,136.7185738859996,42.70444234564,136.57411611219152
2298,c.2298,125.0,4750.0,-70.0,150.0,4750.0,-70.0,125.0,4775.0,-70.0,150.0,4775.0,-70.0,125.0,4750.0,0.0,150.0,4750.0,0.0,125.0,4775.0,0.0,150.0,4775.0,0.0,137.5,4762.5,-35.0,54,42.81065794373525,136.41368197712026,42.822487273563844,136.7185738859996,43.03506336463746,136.39697027888465,43.04698535871722,136.70296452900087,42.81065794373525,136.41368197712026,42.822487273563844,136.7185738859996,43.03506336463746,136.39697027888465,43.04698535871722,136.70296452900087,42.92890174788659,136.55804766724526
2299,c.2299,125.0,4775.0,-70.0,150.0,4775.0,-70.0,125.0,4800.0,-70.0,150.0,4800.0,-70.0,125.0,4775.0,0.0,150.0,4775.0,0.0,125.0,4800.0,0.0,150.0,4800.0,0.0,137.5,4787.5,-35.0,54,43.03506336463746,136.39697027888465,43.04698535871722,136.70296452900087,43.259454663988,136.38006559189162,43.271469991455206,136.68717481752668,43.03506336463746,136.39697027888465,43.04698535871722,136.70296452900087,43.259454663988,136.38006559189162,43.271469991455206,136.68717481752668,43.15334740796112,136.54179380380782
2300,c.2300,125.0,4800.0,-70.0,150.0,4800.0,-70.0,125.0,4825.0,-70.0,150.0,4825.0,-70.0,125.0,4800.0,0.0,150.0,4800.0,0.0,125.0,4825.0,0.0,150.0,4825.0,0.0,137.5,4812.5,-35.0,54,43.259454663988,136.38006559189162,43.271469991455206,136.68717481752668,43.4838317574877,136.3629652754821,43.49594109773047,136.67120228141036,43.259454663988,136.38006559189162,43.271469991455206,136.68717481752668,43.4838317574877,136.3629652754821,43.49594109773047,136.67120228141036,43.37777924719774,136.52535199104713
2301,c.2301,125.0,4825.0,-70.0,150.0,4825.0,-70.0,125.0,4850.0,-70.0,150.0,4850.0,-70.0,125.0,4825.0,0.0,150.0,4825.0,0.0,125.0,4850.0,0.0,150.0,4850.0,0.0,137.5,4837.5,-35.0,54,43.4838317574877,136.3629652754821,43.49594109773047,136.67120228141036,43.70819455986741,136.3456666370097,43.72039860271822,136.65504440180175,43.4838317574877,136.3629652754821,43.49594109773047,136.67120228141036,43.70819455986741,136.3456666370097,43.72039860271822,136.65504440180175,43.6021971860754,136.50871964838268
2302,c.2302,125.0,4850.0,-70.0,150.0,4850.0,-70.0,125.0,4875.0,-70.0,150.0,4875.0,-70.0,125.0,4850.0,0.0,150.0,4850.0,0.0,125.0,4875.0,0.0,150.0,4875.0,0.0,137.5,4862.5,-35.0,54,43.70819455986741,136.3456666370097,43.72039860271822,136.65504440180175,43.93254298485112,136.3281669305945,43.94484243078389,136.63869860999884,43.70819455986741,136.3456666370097,43.72039860271822,136.65504440180175,43.93254298485112,136.3281669305945,43.94484243078389,136.63869860999884,43.826601144183606,136.49189414429475
2303,c.2303,125.0,4875.0,-70.0,150.0,4875.0,-70.0,125.0,4900.0,-70.0,150.0,4900.0,-70.0,125.0,4875.0,0.0,150.0,4875.0,0.0,125.0,4900.0,0.0,150.0,4900.0,0.0,137.5,4887.5,-35.0,54,43.93254298485112,136.3281669305945,43.94484243078389,136.63869860999884,44.15687694511784,136.3104633558401,44.1692725054499,136.6221622862444,43.93254298485112,136.3281669305945,43.94484243078389,136.63869860999884,44.15687694511784,136.3104633558401,44.1692725054499,136.6221622862444,44.05099104018751,136.4748727950995
2304,c.2304,125.0,4900.0,-70.0,150.0,4900.0,-70.0,125.0,4925.0,-70.0,150.0,4925.0,-70.0,125.0,4900.0,0.0,150.0,4900.0,0.0,125.0,4925.0,0.0,150.0,4925.0,0.0,137.5,4912.5,-35.0,54,44.15687694511784,136.3104633558401,44.1692725054499,136.6221622862444,44.38119635226244,136.29255305651373,44.393688749361324,136.6054327584882,44.15687694511784,136.3104633558401,44.1692725054499,136.6221622862444,44.38119635226244,136.29255305651373,44.393688749361324,136.6054327584882,44.27536679179163,136.45765286368774
2305,c.2305,125.0,4925.0,-70.0,150.0,4925.0,-70.0,125.0,4950.0,-70.0,150.0,4950.0,-70.0,125.0,4925.0,0.0,150.0,4925.0,0.0,125.0,4950.0,0.0,150.0,4950.0,0.0,137.5,4937.5,-35.0,54,44.38119635226244,136.29255305651373,44.393688749361324,136.6054327584882,44.6055011167553,136.2744331191869,44.61809108425069,136.5885073011122,44.38119635226244,136.29255305651373,44.393688749361324,136.6054327584882,44.6055011167553,136.2744331191869,44.61809108425069,136.5885073011122,44.49972831570267,136.44023155822705
2306,c.2306,125.0,4950.0,-70.0,150.0,4950.0,-70.0,125.0,4975.0,-70.0,150.0,4975.0,-70.0,125.0,4950.0,0.0,150.0,4950.0,0.0,125.0,4975.0,0.0,150.0,4975.0,0.0,137.5,4962.5,-35.0,54,44.6055011167553,136.2744331191869,44.61809108425069,136.5885073011122,44.82979114790063,136.2561005718363,44.842479430901435,136.57138313361813,44.6055011167553,136.2744331191869,44.61809108425069,136.5885073011122,44.82979114790063,136.2561005718363,44.842479430901435,136.57138313361813,44.724075527591076,136.42260603082542
2307,c.2307,125.0,4975.0,-70.0,150.0,4975.0,-70.0,125.0,5000.0,-70.0,150.0,5000.0,-70.0,125.0,4975.0,0.0,150.0,4975.0,0.0,125.0,5000.0,0.0,150.0,5000.0,0.0,137.5,4987.5,-35.0,54,44.82979114790063,136.2561005718363,44.842479430901435,136.57138313361813,45.05406635379366,136.237552382403,45.06685370911056,136.55405741927626,44.82979114790063,136.2561005718363,44.842479430901435,136.57138313361813,45.05406635379366,136.237552382403,45.06685370911056,136.55405741927626,44.948408342051536,136.40477337615525
2308,c.2308,125.0,5000.0,-70.0,150.0,5000.0,-70.0,125.0,5025.0,-70.0,150.0,5025.0,-70.0,125.0,5000.0,0.0,150.0,5000.0,0.0,125.0,5025.0,0.0,150.0,5025.0,0.0,137.5,5012.5,-35.0,54,45.05406635379366,136.237552382403,45.06685370911056,136.55405741927626,45.2783266412764,136.2187854573088,45.291213837649835,136.53652726373343,45.05406635379366,136.237552382403,45.06685370911056,136.55405741927626,45.2783266412764,136.2187854573088,45.291213837649835,136.53652726373343,45.17272667256228,136.38673063003654
2309,c.2309,125.0,5025.0,-70.0,150.0,5025.0,-70.0,125.0,5050.0,-70.0,150.0,5050.0,-70.0,125.0,5025.0,0.0,150.0,5025.0,0.0,125.0,5050.0,0.0,150.0,5050.0,0.0,137.5,5037.5,-35.0,54,45.2783266412764,136.2187854573088,45.291213837649835,136.53652726373343,45.50257191589221,136.19979663992783,45.51555973422609,136.51878971357965,45.2783266412764,136.2187854573088,45.291213837649835,136.53652726373343,45.50257191589221,136.19979663992783,45.51555973422609,136.51878971357965,45.39703043144289,136.3684747679775
2310,c.2310,125.0,5050.0,-70.0,150.0,5050.0,-70.0,125.0,5075.0,-70.0,150.0,5075.0,-70.0,125.0,5050.0,0.0,150.0,5050.0,0.0,125.0,5075.0,0.0,150.0,5075.0,0.0,137.5,5062.5,-35.0,54,45.50257191589221,136.19979663992783,45.51555973422609,136.51878971357965,45.72680208183874,136.1805827090124,45.739891315440055,136.50084175487117,45.50257191589221,136.19979663992783,45.51555973422609,136.51878971357965,45.72680208183874,136.1805827090124,45.739891315440055,136.50084175487117,45.621319529811245,136.35000270367118
2311,c.2311,125.0,5075.0,-70.0,150.0,5075.0,-70.0,125.0,5100.0,-70.0,150.0,5100.0,-70.0,125.0,5075.0,0.0,150.0,5075.0,0.0,125.0,5100.0,0.0,150.0,5100.0,0.0,137.5,5087.5,-35.0,54,45.72680208183874,136.1805827090124,45.739891315440055,136.50084175487117,45.95101704191965,136.16114037707118,45.96420849674403,136.48268031160887,45.72680208183874,136.1805827090124,45.739891315440055,136.50084175487117,45.95101704191965,136.16114037707118,45.96420849674403,136.48268031160887,45.8455938775387,136.33131128744722
2312,c.2312,150.0,3400.0,-70.0,175.0,3400.0,-70.0,150.0,3425.0,-70.0,175.0,3425.0,-70.0,150.0,3400.0,0.0,175.0,3400.0,0.0,150.0,3425.0,0.0,175.0,3425.0,0.0,162.5,3412.5,-35.0,54,30.681472904821096,137.34705998745883,30.68854656322498,137.60758402290423,30.906599640747316,137.33852647868346,30.91373645653444,137.59965614762274,30.681472904821096,137.34705998745883,30.68854656322498,137.60758402290423,30.906599640747316,137.33852647868346,30.91373645653444,137.59965614762274,30.797655536544685,137.4732066590127
2313,c.2313,150.0,3425.0,-70.0,175.0,3425.0,-70.0,150.0,3450.0,-70.0,175.0,3450.0,-70.0,150.0,3425.0,0.0,175.0,3425.0,0.0,150.0,3450.0,0.0,175.0,3450.0,0.0,162.5,3437.5,-35.0,54,30.906599640747316,137.33852647868346,30.91373645653444,137.59965614762274,31.131716384334617,137.32989647352017,31.138916646871788,137.59163860330327,30.906599640747316,137.33852647868346,30.91373645653444,137.59965614762274,31.131716384334617,137.32989647352017,31.138916646871788,137.59163860330327,31.022809516460484,137.46492942562494
2314,c.2314,150.0,3450.0,-70.0,175.0,3450.0,-70.0,150.0,3475.0,-70.0,175.0,3475.0,-70.0,150.0,3450.0,0.0,175.0,3450.0,0.0,150.0,3475.0,0.0,175.0,3475.0,0.0,162.5,3462.5,-35.0,54,31.131716384334617,137.32989647352017,31.138916646871788,137.59163860330327,31.356823073908682,137.32116902647073,31.364087076556,137.58353051078194,31.131716384334617,137.32989647352017,31.138916646871788,137.59163860330327,31.356823073908682,137.32116902647073,31.364087076556,137.58353051078194,31.247953621513375,137.45655865335868
2315,c.2315,150.0,3475.0,-70.0,175.0,3475.0,-70.0,150.0,3500.0,-70.0,175.0,3500.0,-70.0,150.0,3475.0,0.0,175.0,3475.0,0.0,150.0,3500.0,0.0,175.0,3500.0,0.0,162.5,3487.5,-35.0,54,31.356823073908682,137.32116902647073,31.364087076556,137.58353051078194,31.581919647878415,137.31234317623176,31.589247688045596,137.57533097619023,31.356823073908682,137.32116902647073,31.364087076556,137.58353051078194,31.581919647878415,137.31234317623176,31.589247688045596,137.57533097619023,31.47308779211829,137.44809342225534
2316,c.2316,150.0,3500.0,-70.0,175.0,3500.0,-70.0,150.0,3525.0,-70.0,175.0,3525.0,-70.0,150.0,3500.0,0.0,175.0,3500.0,0.0,150.0,3525.0,0.0,175.0,3525.0,0.0,162.5,3512.5,-35.0,54,31.581919647878415,137.31234317623176,31.589247688045596,137.57533097619023,31.807006044729604,137.3034179454029,31.81439842393351,137.5670390906835,31.581919647878415,137.31234317623176,31.589247688045596,137.57533097619023,31.807006044729604,137.3034179454029,31.81439842393351,137.5670390906835,31.69821196879926,137.43953279696075
2317,c.2317,150.0,3525.0,-70.0,175.0,3525.0,-70.0,150.0,3550.0,-70.0,175.0,3550.0,-70.0,150.0,3525.0,0.0,175.0,3525.0,0.0,150.0,3550.0,0.0,175.0,3550.0,0.0,162.5,3537.5,-35.0,54,31.807006044729604,137.3034179454029,31.81439842393351,137.5670390906835,32.03208220301832,137.2943923401884,32.03953922694154,137.55865393016288,31.807006044729604,137.3034179454029,31.81439842393351,137.5670390906835,32.03208220301832,137.2943923401884,32.03953922694154,137.55865393016288,31.923326092183405,137.43087582643997
2318,c.2318,150.0,3550.0,-70.0,175.0,3550.0,-70.0,150.0,3575.0,-70.0,175.0,3575.0,-70.0,150.0,3550.0,0.0,175.0,3550.0,0.0,150.0,3575.0,0.0,175.0,3575.0,0.0,162.5,3562.5,-35.0,54,32.03208220301832,137.2943923401884,32.03953922694154,137.55865393016288,32.257148061364106,137.2852653500915,32.264670039914826,137.55017455499072,32.03208220301832,137.2943923401884,32.03953922694154,137.55865393016288,32.257148061364106,137.2852653500915,32.264670039914826,137.55017455499072,32.14843010299493,137.4221215436857
2319,c.2319,150.0,3575.0,-70.0,175.0,3575.0,-70.0,150.0,3600.0,-70.0,175.0,3600.0,-70.0,150.0,3575.0,0.0,175.0,3575.0,0.0,150.0,3600.0,0.0,175.0,3600.0,0.0,162.5,3587.5,-35.0,54,32.257148061364106,137.2852653500915,32.264670039914826,137.55017455499072,32.482203558443025,137.2760359476016,32.48979080581592,137.5416000096995,32.257148061364106,137.2852653500915,32.264670039914826,137.55017455499072,32.482203558443025,137.2760359476016,32.48979080581592,137.5416000096995,32.37352394204877,137.41326896541992
2320,c.2320,150.0,3600.0,-70.0,175.0,3600.0,-70.0,150.0,3625.0,-70.0,175.0,3625.0,-70.0,150.0,3600.0,0.0,175.0,3600.0,0.0,150.0,3625.0,0.0,175.0,3625.0,0.0,162.5,3612.5,-35.0,54,32.482203558443025,137.2760359476016,32.48979080581592,137.5416000096995,32.70724863298027,137.26670308787396,32.71490146771884,137.53292932269326,32.482203558443025,137.2760359476016,32.48979080581592,137.5416000096995,32.70724863298027,137.26670308787396,32.71490146771884,137.53292932269326,32.59860755024408,137.40431709178782
2321,c.2321,150.0,3625.0,-70.0,175.0,3625.0,-70.0,150.0,3650.0,-70.0,175.0,3650.0,-70.0,150.0,3625.0,0.0,175.0,3625.0,0.0,150.0,3650.0,0.0,175.0,3650.0,0.0,162.5,3637.5,-35.0,54,32.70724863298027,137.26670308787396,32.71490146771884,137.53292932269326,32.932283223742786,137.2572657084019,32.94000196880276,137.52416150594237,32.70724863298027,137.26670308787396,32.71490146771884,137.53292932269326,32.932283223742786,137.2572657084019,32.94000196880276,137.52416150594237,32.82368086855746,137.3952649060452
2322,c.2322,150.0,3650.0,-70.0,175.0,3650.0,-70.0,150.0,3675.0,-70.0,175.0,3675.0,-70.0,150.0,3650.0,0.0,175.0,3650.0,0.0,150.0,3675.0,0.0,175.0,3675.0,0.0,162.5,3662.5,-35.0,54,32.932283223742786,137.2572657084019,32.94000196880276,137.52416150594237,33.15730726953144,137.24772272868074,33.16509225234553,137.51529555467087,32.932283223742786,137.2572657084019,32.94000196880276,137.52416150594237,33.15730726953144,137.24772272868074,33.16509225234553,137.51529555467087,33.04874383803599,137.3861113742378
2323,c.2323,150.0,3675.0,-70.0,175.0,3675.0,-70.0,150.0,3700.0,-70.0,175.0,3700.0,-70.0,150.0,3675.0,0.0,175.0,3675.0,0.0,150.0,3700.0,0.0,175.0,3700.0,0.0,162.5,3687.5,-35.0,54,33.15730726953144,137.24772272868074,33.16509225234553,137.51529555467087,33.382320709173,137.23807304986437,33.39017226171705,137.5063304470361,33.15730726953144,137.24772272868074,33.16509225234553,137.51529555467087,33.382320709173,137.23807304986437,33.39017226171705,137.5063304470361,33.27379639979,137.37685544487326
2324,c.2324,150.0,3700.0,-70.0,175.0,3700.0,-70.0,150.0,3725.0,-70.0,175.0,3725.0,-70.0,150.0,3700.0,0.0,175.0,3700.0,0.0,150.0,3725.0,0.0,175.0,3725.0,0.0,162.5,3712.5,-35.0,54,33.382320709173,137.23807304986437,33.39017226171705,137.5063304470361,33.60732348151196,137.22831555441272,33.61524194037225,137.497265143801,33.382320709173,137.23807304986437,33.39017226171705,137.5063304470361,33.60732348151196,137.22831555441272,33.61524194037225,137.497265143801,33.49883849498562,137.3674960485851
2325,c.2325,150.0,3725.0,-70.0,175.0,3725.0,-70.0,150.0,3750.0,-70.0,175.0,3750.0,-70.0,150.0,3725.0,0.0,175.0,3725.0,0.0,150.0,3750.0,0.0,175.0,3750.0,0.0,162.5,3737.5,-35.0,54,33.60732348151196,137.22831555441272,33.61524194037225,137.497265143801,33.83231552540192,137.21844910573134,33.84030123184403,137.48809858799783,33.60732348151196,137.22831555441272,33.61524194037225,137.497265143801,33.83231552540192,137.21844910573134,33.84030123184403,137.48809858799783,33.723870064837065,137.35803209778854
2326,c.2326,150.0,3750.0,-70.0,175.0,3750.0,-70.0,150.0,3775.0,-70.0,175.0,3775.0,-70.0,150.0,3750.0,0.0,175.0,3750.0,0.0,150.0,3775.0,0.0,175.0,3775.0,0.0,162.5,3762.5,-35.0,54,33.83231552540192,137.21844910573134,33.84030123184403,137.48809858799783,34.057296779696784,137.208472547802,34.065350079735815,137.47882970458454,33.83231552540192,137.21844910573134,33.84030123184403,137.48809858799783,34.057296779696784,137.208472547802,34.065350079735815,137.47882970458454,33.94889105059866,137.3484624863279
